Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Mag_x,Mag_y,Mag_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
71.375,245.688,-26.75,-8.74,0.72,-4.35,20.1875,-15.875,21,177.125,-76,237.188,0.294861,-0.69635,0.36853,0.54071
42.4375,254.75,-25.625,-7.65,0.72,-4.35,20.1875,-15.875,21,177.125,-76,237.188,0.294861,-0.69635,0.36853,0.54071
17.375,263.75,-21,-7.07,0.06,-5.62,15,-13.5625,26.25,176.688,-73.4375,237.625,0.288513,-0.708435,0.374573,0.523987
7.0625,283.5,-12.1875,-6.88,-0.74,-5.01,15,-13.5625,26.25,177,-67.625,238.125,0.270752,-0.734192,0.388123,0.486877
4.375,313,-4.4375,-7.81,-0.42,-3.72,15,-13.5625,26.25,177.25,-64.4375,238.312,0.260071,-0.74762,0.395386,0.466003
2.0625,331.375,-3.625,-7.76,-0.18,-3.92,15,-13.5625,26.25,177.438,-61.0625,238.438,0.248413,-0.761414,0.401978,0.443787
-5.1875,347.812,-10.625,-8.52,-0.18,-3.92,15,-13.5625,26.25,177.438,-61.0625,238.438,0.248413,-0.761414,0.401978,0.443787
-12.8125,350.188,-23.1875,-8.59,0.03,-4.87,11.6875,-12.875,31.0625,177.438,-57.6875,238.625,0.23645,-0.775269,0.407166,0.421021
-15.8125,349.875,-37.1875,-7.58,-0.2,-6.51,11.6875,-12.875,31.0625,177,-50.75,239.375,0.212708,-0.802673,0.414001,0.372925
-13.1875,362.188,-48.1875,-7.14,-0.42,-8.83,11.6875,-12.875,31.0625,176.625,-47.125,240.25,0.201172,-0.81604,0.416565,0.346436
-2,373.938,-57.25,-6.88,-0.69,-10.47,11.6875,-12.875,31.0625,176.062,-43.625,233.562,0.191406,-0.828186,0.418457,0.319946
15.1875,358.5,-64.3125,-6.8,-0.69,-10.47,11.6875,-12.875,31.0625,176.062,-43.625,233.562,0.191406,-0.828186,0.418457,0.319946
26.125,316.375,-69.1875,-5.78,-0.67,-9.9,3.5,-13.5625,33.75,175.438,-40.5,233.125,0.183838,-0.83844,0.419312,0.295654
26.4375,280.062,-67.4375,-4.53,-0.83,-9.16,3.5,-13.5625,33.75,174.375,-35.0625,232.25,0.170532,-0.855103,0.419556,0.252441
20.3125,274.562,-60.5625,-3.5,-0.17,-7.5,3.5,-13.5625,33.75,174.125,-32.1875,231.875,0.161804,-0.862854,0.419861,0.230103
8.375,293.438,-54.125,-2.15,0.44,-7.62,3.5,-13.5625,33.75,174.125,-29.0625,231.5,0.150757,-0.870728,0.420227,0.206238
-8.5,320.438,-51.125,-2.23,0.44,-7.62,3.5,-13.5625,33.75,174.125,-29.0625,231.5,0.150757,-0.870728,0.420227,0.206238
-27.875,343.125,-51.3125,-2.31,1.47,-7.31,-2.75,-13.25,33.25,174.312,-25.6875,231.062,0.13739,-0.878479,0.420166,0.181274
-50.1875,355.5,-52.3125,-2.47,2,-7.77,-2.75,-13.25,33.25,175.312,-18.75,230.125,0.104431,-0.892883,0.417908,0.131165
-71.375,357.438,-54.1875,-2.17,1.91,-7.53,-2.75,-13.25,33.25,176.062,-15.1875,229.562,0.0856934,-0.899292,0.415466,0.106567
-88.3125,360.125,-58.875,-1.75,2.19,-6.97,-2.75,-13.25,33.25,176.938,-11.625,228.938,0.0655518,-0.905151,0.411987,0.0817871
-102.875,366.75,-65.625,-1.31,2.19,-6.97,-2.75,-13.25,33.25,176.938,-11.625,228.938,0.0655518,-0.905151,0.411987,0.0817871
-119.062,378.125,-72.375,0.4,2.91,-6.15,-8.75,-13.25,29.6875,178,-7.9375,228.188,0.0437622,-0.9104,0.407471,0.0565796
-136.938,397.25,-78.75,1.3,3.25,-6.22,-8.75,-13.25,29.6875,-179.188,0,226.562,-0.00622559,-0.918457,0.395386,0.00305176
-155.812,421.125,-84.9375,2.18,4.26,-7.19,-8.75,-13.25,29.6875,-177.438,4.1875,225.625,-0.0344238,-0.920776,0.387817,-0.0253906
-174,442.5,-90.3125,4.36,4.13,-9.09,-8.75,-13.25,29.6875,-175.5,8.5625,224.688,-0.0640869,-0.921509,0.379211,-0.0545044
-187.188,457.25,-94.1875,5.71,4.13,-9.09,-8.75,-13.25,29.6875,-175.5,8.5625,224.688,-0.0640869,-0.921509,0.379211,-0.0545044
-188.875,455.25,-94.0625,5.75,3.92,-9.95,-14.875,-17.375,21.875,-173.438,12.8125,223.75,-0.09375,-0.920532,0.369934,-0.083313
-175.938,434.375,-89.375,6.53,2.68,-12.08,-14.875,-17.375,21.875,-169.438,20.625,222,-0.146118,-0.91449,0.351501,-0.136963
-148.75,407.375,-77.0625,7.55,2.59,-11.82,-14.875,-17.375,21.875,-167.812,24.1875,221.312,-0.166809,-0.909851,0.343445,-0.162354
-113.562,382.938,-57.6875,7.79,2.53,-11.9,-14.875,-17.375,21.875,-166.562,27.5,220.812,-0.183594,-0.904358,0.336609,-0.187439
-76.5625,362.625,-34.0625,8.18,2.53,-11.9,-14.875,-17.375,21.875,-166.562,27.5,220.812,-0.183594,-0.904358,0.336609,-0.187439
-38.625,344.875,-7.125,8.63,2.57,-11.83,-19.75,-21.875,11,-165.688,30.75,220.438,-0.19635,-0.898132,0.331177,-0.212524
-1.125,332.688,20,8.72,2.91,-11.12,-19.75,-21.875,11,-165.375,37.125,220.25,-0.210754,-0.883667,0.323853,-0.264343
35.75,328.5,44.25,8.38,3.13,-10.94,-19.75,-21.875,11,-165.875,40.3125,220.188,-0.212708,-0.87561,0.320618,-0.291992
75.1875,330.562,60.25,7.47,4.15,-10.43,-19.75,-21.875,11,-166.812,43.6875,246.75,-0.211609,-0.867371,0.315796,-0.321228
118.438,339.25,58.1875,4.41,4.15,-10.43,-19.75,-21.875,11,-166.812,43.6875,246.75,-0.211609,-0.867371,0.315796,-0.321228
162.375,347.188,35.3125,4.18,3.89,-9.96,-21.25,-22.6875,2.5,-168,47,241.188,-0.207886,-0.859436,0.307617,-0.35144
200.438,342.938,7.25,5.36,3.27,-8.54,-21.25,-22.6875,2.5,-170.625,53.5,230.562,-0.194336,-0.844788,0.28186,-0.411194
227.375,340.812,-11.3125,6.8,2.93,-4.21,-21.25,-22.6875,2.5,-172,56.8125,225.688,-0.185913,-0.836609,0.266418,-0.44104
240.75,345.688,-17.4375,8.83,2.72,-3.24,-21.25,-22.6875,2.5,-173.375,60.1875,221.188,-0.177002,-0.827087,0.250549,-0.470947
243.938,352.688,-14.8125,9.34,2.73,-3.24,-21.25,-22.6875,2.5,-173.375,60.1875,221.188,-0.177002,-0.827087,0.250549,-0.470947
239,359.062,-9.125,9.92,2.67,-2.45,-20.25,-21.5625,-2.75,-174.875,63.625,217.125,-0.168152,-0.81604,0.234863,-0.50061
231.062,368.562,-2.6875,9.86,3.07,-1.51,-20.25,-21.5625,-2.75,-178.25,67.1875,213.438,-0.151367,-0.788635,0.204407,-0.559814
222.688,381.062,1.5625,9.48,3.49,-0.3,-20.25,-21.5625,-2.75,179.688,74.625,207.375,-0.143738,-0.772217,0.189453,-0.589172
211.625,391.875,2.9375,9.04,3.76,0.51,-20.25,-21.5625,-2.75,177.25,78.5,205,-0.137146,-0.75415,0.17511,-0.617859
194.75,397.75,4.25,9.21,3.62,0.51,-20.25,-21.5625,-2.75,177.25,78.5,205,-0.137146,-0.75415,0.17511,-0.617859
173.875,396.938,10.25,10.57,2.34,1.06,-19.25,-23.75,-5.1875,173,82.3125,202.938,-0.131287,-0.734802,0.161926,-0.645386
153.062,387.688,24.1875,11.35,1.45,0.9,-19.25,-23.75,-5.1875,178.188,88.1875,199.5,-0.119568,-0.694031,0.141785,-0.695618
135.188,371.125,45.5625,12.13,0.55,0.52,-19.25,-23.75,-5.1875,2.4375,85.875,197.75,-0.112366,-0.673279,0.135132,-0.718201
123,353.812,71.625,12.55,-0.06,-0.46,-19.25,-23.75,-5.1875,26.375,82.5625,195.938,-0.103577,-0.652283,0.130005,-0.739563
119.875,341.438,96.125,12.11,-0.59,-0.46,-19.25,-23.75,-5.1875,26.375,82.5625,195.938,-0.103577,-0.652283,0.130005,-0.739563
128,331.062,115.812,11.65,-0.71,-0.92,-16.6875,-23.75,-8.875,23.125,79.1875,193.875,-0.0928345,-0.631104,0.125427,-0.759827
146.125,318.188,129.125,11.06,-0.63,-1.44,-16.6875,-23.75,-8.875,20.625,72.6875,191.688,-0.0651855,-0.590088,0.114014,-0.79657
172.875,297.688,136.938,10.91,0.28,0.79,-16.6875,-23.75,-8.875,19.75,69.75,186.75,-0.0482788,-0.570923,0.106018,-0.812683
200,276.375,142.25,11.28,0.98,2.5,-16.6875,-23.75,-8.875,19,66.875,184.125,-0.0299683,-0.552307,0.097229,-0.827393
216.5,260.688,148.625,11.59,1.59,2.5,-16.6875,-23.75,-8.875,19,66.875,184.125,-0.0299683,-0.552307,0.097229,-0.827393
218.438,251.25,156.688,12.09,1.97,4.18,-15.5625,-23.0625,-11.6875,18.3125,64.0625,181.438,-0.0108643,-0.533752,0.088623,-0.840881
210.312,251.75,167.062,12.23,2.38,6.17,-15.5625,-23.0625,-11.6875,17.375,58.3125,176.25,0.0281372,-0.494202,0.074646,-0.865662
196.125,260.125,177.188,11.83,2.44,7.53,-15.5625,-23.0625,-11.6875,17.125,55.3125,173.812,0.0473022,-0.472534,0.0700073,-0.877258
177.375,271.5,185.125,11.04,2.47,8.04,-15.5625,-23.0625,-11.6875,16.875,52.1875,171.5,0.065918,-0.449707,0.0670776,-0.888184
156.688,281.625,189.375,9.02,2.24,8.04,-15.5625,-23.0625,-11.6875,16.875,52.1875,171.5,0.065918,-0.449707,0.0670776,-0.888184
136.625,285.125,188.625,8.04,2.41,8.53,-16.0625,-23.0625,-12.875,16.75,49,169.312,0.0836182,-0.42627,0.0655518,-0.898315
115.375,279.125,183.562,7.58,2.74,9.36,-16.0625,-23.0625,-12.875,16.625,45.875,167.375,0.100098,-0.380981,0.0667114,-0.914917
89.8125,263.875,178.938,7.99,2.7,9.95,-16.0625,-23.0625,-12.875,16.9375,40.1875,163.875,0.130066,-0.360474,0.0701904,-0.920959
61.4375,242.562,182.562,9.35,1.85,9.43,-16.0625,-23.0625,-12.875,17.5625,37.625,162.125,0.14502,-0.341919,0.0757446,-0.925354
35.9375,217,195.75,9.97,1.15,9.43,-16.0625,-23.0625,-12.875,17.5625,37.625,162.125,0.14502,-0.341919,0.0757446,-0.925354
18.625,193.188,215.75,10.12,0.62,9.06,-15,-21.875,-14.5,18.4375,35.1875,160.25,0.161133,-0.325134,0.0828247,-0.928162
10.375,177.25,235.938,9.03,0.34,8.91,-15,-21.875,-14.5,20.4375,30.5,156.062,0.197021,-0.294067,0.0994263,-0.929932
5.6875,167.75,249.312,8.38,0.38,9.9,-15,-21.875,-14.5,21.375,28.0625,153.875,0.215576,-0.278503,0.108459,-0.929626
1.25,169.125,254.562,7.66,0.57,10.36,-15,-21.875,-14.5,22.25,25.5625,151.75,0.233459,-0.262146,0.118164,-0.928894
-7.125,180,252.312,7.27,0.47,10.36,-15,-21.875,-14.5,22.25,25.5625,151.75,0.233459,-0.262146,0.118164,-0.928894
-18.375,197.312,247,6.71,-0.1,10.14,-16.5625,-19.5625,-17,23.0625,22.875,149.75,0.250366,-0.244446,0.128967,-0.927856
-28.25,217.438,241.625,6.57,-0.63,9.53,-16.5625,-19.5625,-17,23.875,20,147.875,0.266296,-0.225281,0.153076,-0.924866
-32.375,236.125,241.312,5.86,-0.94,8.46,-16.5625,-19.5625,-17,25.1875,13.75,144.312,0.296753,-0.182434,0.165588,-0.922607
-30.375,251.125,243.875,4.8,-1.12,8.25,-16.5625,-19.5625,-17,25.625,10.5625,142.562,0.311646,-0.159912,0.177185,-0.919739
-21.0625,251.625,241.438,1.75,-1.57,8.25,-16.5625,-19.5625,-17,25.625,10.5625,142.562,0.311646,-0.159912,0.177185,-0.919739
-8.1875,232.625,235.375,0.85,-1.38,8.72,-17,-15.75,-22.5625,25.875,7.5625,140.75,0.326172,-0.138489,0.187012,-0.916199
2,203.375,230.938,0.38,-1.12,9.61,-17,-15.75,-22.5625,26,4.8125,139,0.355652,-0.102051,0.201721,-0.90686
6.3125,168.062,229.938,0.38,-1.55,11.12,-17,-15.75,-22.5625,25.9375,0.3125,135.125,0.371582,-0.088562,0.206787,-0.900757
6.875,120.75,234.812,0.88,-2.1,11.28,-17,-15.75,-22.5625,25.875,-1.25,132.875,0.389221,-0.0791016,0.209961,-0.893433
8.4375,64.125,247.312,1.31,-2.34,11.28,-17,-15.75,-22.5625,25.875,-1.25,132.875,0.389221,-0.0791016,0.209961,-0.893433
12.5625,15.6875,261.25,1.75,-2.33,11.35,-14.75,-10.875,-25.75,25.6875,-2.5,130.375,0.40863,-0.0728149,0.211182,-0.884949
21.0625,-10.125,268.75,1.08,-1.58,10.85,-14.75,-10.875,-25.75,25.375,-3.5,127.75,0.428955,-0.0680542,0.210876,-0.875732
32.5625,-17.6875,265.875,0.28,-1.21,11.57,-14.75,-10.875,-25.75,24.25,-5.3125,122.75,0.467651,-0.0582886,0.206848,-0.857422
44.5,-13.5,250,-0.61,-0.87,11.57,-14.75,-10.875,-25.75,23.5625,-6.1875,120.562,0.484131,-0.0525513,0.204041,-0.849243
51.0625,-3.0625,224.938,-1.56,-0.39,13.92,-14.75,-10.875,-25.75,23.5625,-6.1875,120.562,0.484131,-0.0525513,0.204041,-0.849243
46.9375,7.875,196.875,-1.53,-0.37,14.7,-15.875,-7.75,-26.1875,22.875,-7,118.75,0.498291,-0.0466919,0.201843,-0.841919
35.4375,13.875,173.375,-1.69,-0.46,15.34,-15.875,-7.75,-26.1875,22.375,-7.75,117.125,0.521423,-0.0371704,0.199951,-0.828674
20.5625,7.1875,157.062,-1.47,-0.41,15.36,-15.875,-7.75,-26.1875,21.6875,-8.875,114.125,0.532043,-0.0349731,0.199463,-0.822144
7.75,-9.125,149.125,-0.01,0,15.3,-15.875,-7.75,-26.1875,21.5,-9.0625,112.625,0.543152,-0.0350952,0.198669,-0.815063
-5,-35.875,152.25,1.07,0.16,15.2,-15.875,-7.75,-26.1875,21.5,-9.0625,112.625,0.543152,-0.0350952,0.198669,-0.815063
-19.6875,-71.25,167.125,1.9,0.54,14.88,-17.0625,-6,-27.75,21.375,-9.0625,110.875,0.555725,-0.0380859,0.197205,-0.806763
-32.125,-106.312,191.188,2.36,0.96,14.13,-17.0625,-6,-27.75,21.375,-8.75,108.75,0.570312,-0.0436401,0.195007,-0.78479
-39.875,-141.188,219.5,3.63,1.71,12.47,-17.0625,-6,-27.75,21.375,-7.625,103.625,0.606018,-0.06073,0.187012,-0.770752
-41.6875,-169.625,249.188,3.89,1.95,11.94,-17.0625,-6,-27.75,21.3125,-6.875,100.562,0.626648,-0.0705566,0.181091,-0.754639
-37.4375,-189.5,278.25,3.47,2.36,11.85,-17.0625,-6,-27.75,21.3125,-6.875,100.562,0.626648,-0.0705566,0.181091,-0.754639
-31.3125,-205.312,303.125,2.11,2.23,12.67,-18.25,-2.1875,-26.0625,21.25,-6.125,97.25,0.648621,-0.0806274,0.17395,-0.736572
-23.5,-221.375,320.188,1.09,1.87,13.12,-18.25,-2.1875,-26.0625,21.125,-5.25,93.75,0.693848,-0.101868,0.154785,-0.695862
-13.8125,-243.875,325.25,0.38,1.63,13.07,-18.25,-2.1875,-26.0625,20.6875,-2.8125,86.5625,0.715698,-0.113647,0.141663,-0.674377
-1.125,-270.875,319,0.05,1.86,12.43,-18.25,-2.1875,-26.0625,20.4375,-1.1875,83.125,0.736267,-0.12561,0.125854,-0.652893
16.125,-293.25,305,2.05,2.33,9.4,-18.25,-2.1875,-26.0625,20.4375,-1.1875,83.125,0.736267,-0.12561,0.125854,-0.652893
38.75,-304.438,291.25,3.85,2.2,7.6,-21.6875,3,-22.5,20,0.5625,79.75,0.755493,-0.136841,0.107788,-0.631592
68.5,-307.375,285.125,5.88,1.92,6.54,-21.6875,3,-22.5,19.4375,2.375,76.5,0.773804,-0.146179,0.0877686,-0.610046
99.1875,-300.812,286.062,8.12,2.5,6.73,-21.6875,3,-22.5,17.8125,6,69.875,0.808533,-0.157043,0.045105,-0.565308
123.438,-283.688,289.75,8.03,2.83,6.44,-21.6875,3,-22.5,16.875,7.625,66.5625,0.825012,-0.159241,0.0237427,-0.541748
140.062,-272.062,294.875,9.35,2.34,7.75,-21.6875,3,-22.5,16.875,7.625,66.5625,0.825012,-0.159241,0.0237427,-0.541748
144.688,-263.938,305.875,9.56,2.3,8.43,-22.75,9.875,-15.25,16,9.25,63.125,0.840942,-0.160522,0.00280762,-0.516785
141,-263.688,320.188,8.67,3.08,7.92,-22.75,9.875,-15.25,15.3125,10.875,59.5625,0.856262,-0.16333,-0.0383301,-0.461853
138.5,-269,333.312,8.45,3.45,6.92,-22.75,9.875,-15.25,14.3125,14.3125,52,0.884827,-0.164673,-0.0593872,-0.431824
142.062,-276.125,345.25,8.37,3.42,6.41,-22.75,9.875,-15.25,14,16.125,52,0.897766,-0.165649,-0.0812378,-0.399902
149.062,-287.312,359.25,8.79,3.23,5.72,-22.75,9.875,-15.25,14,16.125,48,0.897766,-0.165649,-0.0812378,-0.399902
159,-300,378.125,10.03,3.24,5.36,-23.5,14.6875,-11.1875,13.75,18.0625,43.75,0.909912,-0.166199,-0.103943,-0.365601
168.875,-305.625,398.438,9.87,3.39,5.45,-23.5,14.6875,-11.1875,13.625,20,39.25,0.920959,-0.165955,-0.126953,-0.328918
177.875,-305.25,415.562,9.75,3.41,5.66,-23.5,14.6875,-11.1875,13.875,23.75,29.8125,0.938965,-0.162781,-0.171387,-0.25
184.938,-296.188,424.188,7.47,3.29,5.72,-23.5,14.6875,-11.1875,14.1875,23.75,29.8125,0.945251,-0.159973,-0.192444,-0.209534
188.438,-291.625,422.625,6.61,3.09,5.21,-23.5,14.6875,-11.1875,14.1875,25.5,24.9375,0.945251,-0.159973,-0.192444,-0.209534
190.625,-286.625,411.625,6.53,2.87,4.68,-21.375,21.75,-8,14.625,27.1875,20.1875,0.949463,-0.156311,-0.212952,-0.169495
193.25,-271.25,396.125,6.54,2.4,4.1,-21.375,21.75,-8,15.0625,28.75,15.5625,0.951904,-0.151733,-0.231995,-0.0930176
195.438,-246.625,378.938,6.61,1.46,3.73,-21.375,21.75,-8,15.9375,31.125,6.8125,0.952881,-0.139404,-0.263184,-0.0571289
196,-215.75,360.875,6.41,1.16,3.75,-21.375,21.75,-8,16.3125,31.125,6.8125,0.952087,-0.132263,-0.27478,-0.0230103
193.75,-185.188,343.25,6.76,0.6,3.74,-21.375,21.75,-8,16.3125,31.9375,2.75,0.952087,-0.132263,-0.27478,-0.0230103
190.812,-156.562,329.562,7.4,0.25,3.37,-15.375,27.0625,-7.0625,16.6875,32.5,358.812,0.950623,-0.124756,-0.283936,0.00970459
188.688,-128.125,319.625,7.86,0.16,3.23,-15.375,27.0625,-7.0625,17,32.75,355,0.948792,-0.117126,-0.290527,0.0411987
187.625,-98.9375,314.5,8.08,0.05,3.11,-15.375,27.0625,-7.0625,17.4375,32.5625,347.562,0.944153,-0.101746,-0.296326,0.102417
187.438,-74.5,314.312,7.61,0.11,3.32,-15.375,27.0625,-7.0625,17.4375,32.5625,347.562,0.940979,-0.0941772,-0.296875,0.132629
186.25,-62.75,315.062,7.66,-0.1,2.82,-15.375,27.0625,-7.0625,17.5625,32.25,343.938,0.940979,-0.0941772,-0.296875,0.132629
187,-48.5625,316.938,6.12,-0.01,3.37,-9.75,30.75,-11.5,17.6875,31.75,340.25,0.937195,-0.0866699,-0.295959,0.162842
187.75,-28.5,316.312,4.31,-0.48,3.19,-9.75,30.75,-11.5,17.6875,31.0625,336.625,0.933105,-0.0792847,-0.293152,0.192688
189.812,-10.875,306.812,2.63,-1.16,3.17,-9.75,30.75,-11.5,17.1875,29.375,329.875,0.924255,-0.0637207,-0.282532,0.248718
192.875,9.4375,288.25,2.1,-1.39,3,-9.75,30.75,-11.5,16.625,29.375,329.875,0.920044,-0.0552368,-0.274841,0.273743
196.688,26.1875,263.562,2,-1.39,2.88,-9.75,30.75,-11.5,16.625,28.375,326.812,0.920044,-0.0552368,-0.274841,0.273743
199.875,42.9375,236.688,1.97,-1.46,3.11,-2.6875,30,-16.375,15.8125,27.3125,324.125,0.916199,-0.0461426,-0.265686,0.296448
202.312,66.75,211.25,2.12,-1.66,3.28,-2.6875,30,-16.375,14.75,26.1875,321.688,0.912903,-0.0368652,-0.254517,0.316956
204.812,93.75,190.125,1.84,-1.53,3.28,-2.6875,30,-16.375,12.125,23.3125,317.5,0.907837,-0.0186768,-0.225586,0.352905
207.562,119.312,174.375,1.6,-1.27,3.46,-2.6875,30,-16.375,12.125,23.3125,317.5,0.90564,-0.00982666,-0.208435,0.369141
209.125,138.312,163.875,1.03,-1.09,3.26,-2.6875,30,-16.375,10.625,21.6875,315.625,0.90564,-0.00982666,-0.208435,0.369141
211.75,146.812,157.375,0.64,-0.63,2.46,3.25,27,-22.75,9.0625,20.0625,313.812,0.903198,-0.000976562,-0.19043,0.384644
217.938,144.438,155.438,1.02,-0.06,1.88,3.25,27,-22.75,7.375,18.4375,312.062,0.900208,0.00842285,-0.172241,0.399841
228.438,136.688,160.188,1.25,0.7,1.3,3.25,27,-22.75,3.75,16.9375,310.25,0.891235,0.0305176,-0.136353,0.431519
242.438,126.125,172.062,1.57,1.3,0.55,3.25,27,-22.75,3.75,15.625,308.312,0.891235,0.0438232,-0.118652,0.448914
261,114.375,189,1.28,1.82,0.29,3.25,27,-22.75,1.6875,14.375,306.188,0.884583,0.0438232,-0.118652,0.448914
285.562,100.875,204.812,0.7,2.63,-0.11,8.1875,23.1875,-27.1875,-0.5,13.4375,303.812,0.876343,0.0592651,-0.101013,0.467224
315.188,87.0625,215.625,-0.23,3.96,0.14,8.1875,23.1875,-27.1875,-3.0625,12.625,301.375,0.866516,0.0772705,-0.0831299,0.486023
341.375,74.8125,218.75,-0.73,6.48,2.38,8.1875,23.1875,-27.1875,-8.875,11.6875,298.875,0.842957,0.119202,-0.046875,0.522522
355.75,66.1875,218,-0.62,7.28,3.15,8.1875,23.1875,-27.1875,-8.875,11.6875,296.375,0.842957,0.140869,-0.0282593,0.539734
360.688,68.375,216.938,-0.53,8.06,3.86,8.1875,23.1875,-27.1875,-11.9375,11.4375,293.875,0.829468,0.140869,-0.0282593,0.539734
359.438,80.5625,214.562,0.28,9.17,4.14,13.0625,15.375,-29.6875,-15,11.1875,291.375,0.815063,0.161804,-0.00872803,0.556213
354.562,93.5625,214.562,0.55,9.5,3.41,13.0625,15.375,-29.6875,-17.9375,10.875,288.812,0.799683,0.181519,0.0114136,0.572205
350.688,105.75,217.25,0.59,9.57,2.23,13.0625,15.375,-29.6875,-20.9375,10.625,286.188,0.76532,0.21814,0.0536499,0.603149
353,117.625,222.875,-0.16,9.51,1.1,13.0625,15.375,-29.6875,-23.875,10.375,283.5,0.76532,0.21814,0.076416,0.617981
365.625,128.938,225.438,-2.11,10.48,-0.55,13.0625,15.375,-29.6875,-26.9375,10.1875,280.688,0.746033,0.236084,0.076416,0.617981
387.438,136.5,219.375,-2.89,11.86,-0.71,16.75,3.375,-30,-30.25,10.0625,277.875,0.725403,0.254578,0.100769,0.631531
409,140.625,205.188,-3.25,13.34,-0.04,16.75,3.375,-30,-33.8125,9.9375,275.125,0.703857,0.273682,0.126709,0.643127
420.625,151.188,186.5,-3.35,14.32,1.1,16.75,3.375,-30,-37.4375,9.8125,272.5,0.659485,0.308899,0.182861,0.660522
420.125,171.188,167.188,-2.19,14.35,2.05,16.75,3.375,-30,-41.125,9.5625,269.875,0.659485,0.308899,0.212524,0.667297
410.562,197.125,153.312,-1.87,14.38,1.02,16.75,3.375,-30,-44.6875,9.1875,267.25,0.636597,0.322876,0.212524,0.667297
403.562,230.25,143.625,-2.38,14.63,0.14,18.6875,-9.0625,-25.1875,-48.1875,8.6875,264.562,0.612854,0.333862,0.24353,0.673523
399.625,268.562,130,-3.05,14.28,-2.29,18.6875,-9.0625,-25.1875,-51.6875,7.9375,261.75,0.588135,0.341675,0.276306,0.678955
399.938,309.688,113.188,-3.74,14.74,-2.78,18.6875,-9.0625,-25.1875,-55.125,7.0625,258.875,0.562378,0.347351,0.347839,0.686829
404.688,347.75,94.1875,-3.68,14.63,-3.31,18.6875,-9.0625,-25.1875,-58.6875,6,255.812,0.5354,0.347351,0.347839,0.68866
409.875,375.688,80.5625,-3.54,14.24,-3.68,18.6875,-9.0625,-25.1875,-62.3125,4.875,252.688,0.50708,0.346069,0.385803,0.68866
418.438,397.312,75.375,-4.32,14.17,-5.52,19.75,-19.875,-12.6875,-66.0625,3.875,249.375,0.476929,0.342896,0.424438,0.689087
430.438,411.125,74.5,-5.61,14.8,-5.14,19.75,-19.875,-12.6875,-70,3.0625,245.75,0.444824,0.338562,0.463318,0.687683
439.188,422.125,69.1875,-7.41,15.51,-4.54,19.75,-19.875,-12.6875,-74,2.4375,242,0.411194,0.332764,0.539978,0.678772
437.062,430.812,53.5,-8.3,13.9,-3.66,19.75,-19.875,-12.6875,-78.0625,1.9375,238.062,0.377014,0.32489,0.539978,0.671448
428.625,439.562,34.1875,-8.66,13.15,-4.42,19.75,-19.875,-12.6875,-82.125,1.5,234.062,0.342773,0.314514,0.576843,0.671448
421.562,448.562,15.125,-9.01,13.01,-5.05,19.875,-22.875,4.1875,-86.0625,1.1875,229.938,0.308472,0.301575,0.612488,0.662354
417.062,452.5,-5.4375,-8.65,12.71,-5.65,19.875,-22.875,4.1875,-90.0625,1,225.625,0.274353,0.286438,0.646912,0.651306
416.438,456.375,-24,-8.11,12.49,-6.59,19.875,-22.875,4.1875,-94,0.9375,221.25,0.240356,0.269348,0.680054,0.622986
416.875,459.812,-40.6875,-7.82,12.76,-6.31,19.875,-22.875,4.1875,-97.9375,1,216.625,0.20636,0.250305,0.711792,0.606018
415.312,465.938,-55.5625,-7.2,12.8,-6.02,19.875,-22.875,4.1875,-101.875,1.25,211.688,0.172241,0.22937,0.741943,0.606018
408.688,472.375,-65.0625,-6.43,12.66,-5.84,15.875,-20.375,21,-105.688,1.75,206.375,0.137817,0.206787,0.769897,0.58783
398.25,476.25,-68.8125,-5.2,12.59,-6.59,15.875,-20.375,21,-109.375,2.5,200.562,0.10321,0.183044,0.795288,0.568665
386.688,478.25,-67.6875,-4.55,12.45,-7.29,15.875,-20.375,21,-112.875,3.5625,194.125,0.0682373,0.15863,0.817993,0.548706
375.812,480.188,-61.8125,-4.1,12.16,-7.79,15.875,-20.375,21,-116.188,4.9375,187.062,0.0328369,0.134094,0.837891,0.528137
366,481.688,-53.1875,-3.65,11.33,-8.31,15.875,-20.375,21,-119.25,6.625,179.312,-0.00299072,0.109741,0.85498,0.506836
353.875,479.312,-44.375,-3.13,10.68,-8.96,8,-11.5,32.25,-122.125,8.625,170.812,-0.0389404,0.0858154,0.869324,0.485107
337.875,468.188,-33.375,-2.11,9.79,-9.94,8,-11.5,32.25,-124.75,10.875,161.75,-0.0743408,0.0629883,0.880859,0.463257
322.5,454.812,-20.25,-1.19,8.79,-10.76,8,-11.5,32.25,-127.062,13.3125,152.25,-0.108948,0.041626,0.889709,0.441345
309.125,443.188,-6.75,0.5,6.89,-12.88,8,-11.5,32.25,-129.125,15.875,142.312,-0.142944,0.0217285,0.89624,0.419312
299.375,432.125,6.375,1.11,5.94,-14.21,8,-11.5,32.25,-131.062,18.625,132.062,-0.17627,0.00323486,0.900757,0.396973
299.188,424.562,17,1.53,5.2,-15.34,-2.375,-2.0625,35.75,-132.875,21.5,121.5,-0.209045,-0.0140991,0.903564,0.373718
310.562,420.75,22.625,1.6,4.69,-17.05,-2.375,-2.0625,35.75,-134.688,24.5,110.625,-0.241272,-0.0311279,0.90509,0.348755
