Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Mag_x,Mag_y,Mag_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
271.75,207.562,-97.9375,18.12,-2.6,2.04,1.5625,-28,20,-175,26,147.125,0.0253906,-0.933655,-0.27533,-0.2276
265.75,219.625,-102.938,19.6,-3.06,2.48,1.5625,-28,20,-176.875,28.25,145.438,0.0490112,-0.925842,-0.287537,-0.240417
254.562,236,-100.312,21.32,-3.06,2.48,1.5625,-28,20,-176.875,28.25,145.438,0.0490112,-0.925842,-0.287537,-0.240417
239.25,252.125,-93.1875,20.86,-3.34,2.75,0.0625,-22.0625,24.875,-178.625,30.625,143.938,0.0718994,-0.916992,-0.298462,-0.254578
221.812,266.625,-88.9375,20.4,-3.91,2.69,0.0625,-22.0625,24.875,178.312,35.875,140.938,0.114563,-0.896606,-0.31781,-0.286255
205.125,273.312,-92.3125,21.1,-6.68,-1.04,0.0625,-22.0625,24.875,177.062,38.5,139.438,0.134277,-0.885193,-0.327087,-0.302307
196,270.812,-96.4375,23.32,-7.21,-1.68,0.0625,-22.0625,24.875,175.75,41.0625,137.875,0.153931,-0.87323,-0.336243,-0.317322
199.812,261.375,-95.5,23.72,-7.21,-1.68,0.0625,-22.0625,24.875,175.75,41.0625,137.875,0.153931,-0.87323,-0.336243,-0.317322
215.875,247.312,-91.75,23.86,-7.45,-1.92,-2.0625,-17.1875,28.1875,174.25,43.5625,136.25,0.174316,-0.86084,-0.345459,-0.330444
238.062,231.75,-90.9375,24.11,-7.46,-2.01,-2.0625,-17.1875,28.1875,170.75,48.0625,116.188,0.21814,-0.834045,-0.365784,-0.350708
261.188,216.688,-95.9375,24.27,-6.97,-2.17,-2.0625,-17.1875,28.1875,168.75,50.25,112.125,0.241089,-0.819031,-0.377747,-0.358337
282.312,206.75,-107.188,24.75,-6.72,-1.74,-2.0625,-17.1875,28.1875,166.812,52.375,108.125,0.264343,-0.802612,-0.390808,-0.36499
298.25,200.5,-120.562,25.47,-6.4,-1.74,-2.0625,-17.1875,28.1875,166.812,52.375,108.125,0.264343,-0.802612,-0.390808,-0.36499
306.125,197.062,-130.938,26.36,-5.81,-0.83,-6.5625,-11.6875,29.75,164.875,54.5625,104.438,0.287415,-0.784973,-0.404541,-0.370972
306.062,197.062,-138,26.56,-5.73,-0.41,-6.5625,-11.6875,29.75,161.25,59,101.062,0.331665,-0.746521,-0.431641,-0.382629
299.375,200.125,-144.188,26.84,-5.76,0.38,-6.5625,-11.6875,29.75,159.75,61.375,95.6875,0.352234,-0.726013,-0.444336,-0.38916
287,205.812,-149.438,27.06,-5.8,1.46,-6.5625,-11.6875,29.75,158.312,63.8125,93.6875,0.371704,-0.704834,-0.455933,-0.396423
270.688,214.375,-152,27.11,-6.22,1.46,-6.5625,-11.6875,29.75,158.312,63.8125,93.6875,0.371704,-0.704834,-0.455933,-0.396423
251.5,224.75,-151.125,26.73,-6.61,1.97,-10.25,-6.1875,29.25,157,66.4375,92.0625,0.390076,-0.683228,-0.466064,-0.404663
228.812,233.375,-148.5,26.49,-7.11,2.02,-10.25,-6.1875,29.25,154.75,69.0625,90.875,0.422974,-0.640015,-0.481506,-0.423828
205.562,239,-146.125,26.78,-7.85,-2.55,-10.25,-6.1875,29.25,153.688,74.4375,89.5,0.437805,-0.618469,-0.487244,-0.434082
190.312,241.812,-143.75,26.95,-8.79,-2.97,-10.25,-6.1875,29.25,152.438,77.1875,88.875,0.452332,-0.596558,-0.492432,-0.44397
189.875,241.875,-140.625,26.43,-8.6,-2.97,-10.25,-6.1875,29.25,152.438,77.1875,88.875,0.452332,-0.596558,-0.492432,-0.44397
200.375,238.875,-139.062,25.84,-8.23,-2.48,-15.1875,-1.5625,26.0625,150.938,79.8125,88.1875,0.466919,-0.573914,-0.49762,-0.452759
211.812,234.25,-140.5,25.61,-7.91,-1.64,-15.1875,-1.5625,26.0625,177.312,85.125,86.625,0.495728,-0.526245,-0.508484,-0.467773
217.812,232.938,-143,25.93,-7.63,-0.08,-15.1875,-1.5625,26.0625,178.625,87.8125,85.875,0.509766,-0.501404,-0.513245,-0.474731
217.5,237.375,-142.125,25.97,-7.63,-0.09,-15.1875,-1.5625,26.0625,0.0625,89.25,85.1875,0.523682,-0.476318,-0.516724,-0.481567
211.875,245.062,-136.125,25.54,-7.77,-0.09,-15.1875,-1.5625,26.0625,0.0625,89.25,85.1875,0.523682,-0.476318,-0.516724,-0.481567
204.25,253,-127.062,24.1,-8.38,-0.83,-20.375,0.1875,22.375,-1.1875,86.625,84.4375,0.537537,-0.451294,-0.518738,-0.48822
196.625,257.562,-117.188,23.33,-8.77,-1.52,-20.375,0.1875,22.375,-25.25,81.1875,83.75,0.564758,-0.401917,-0.518982,-0.500183
191.25,257.938,-106.438,21.99,-9.02,-2.62,-20.375,0.1875,22.375,-25.9375,78.5625,82.25,0.57782,-0.377808,-0.518066,-0.505005
188.562,252.062,-98.1875,20.68,-9.12,-3.29,-20.375,0.1875,22.375,-26.875,76.0625,81.5625,0.589966,-0.354004,-0.517273,-0.508972
188.25,240.062,-97.1875,17.76,-8.59,-3.29,-20.375,0.1875,22.375,-26.875,76.0625,81.5625,0.589966,-0.354004,-0.517273,-0.508972
189.812,225,-106.375,16.08,-8.33,-3.27,-25.25,1.75,17.0625,-28.375,73.6875,80.9375,0.600708,-0.330078,-0.517212,-0.512512
191.75,209,-129.75,15.41,-7.78,-3.23,-25.25,1.75,17.0625,-33.375,68.875,80.5,0.615479,-0.279846,-0.520874,-0.521118
193.938,193.5,-163.5,15.81,-6.96,-1.51,-25.25,1.75,17.0625,-36.5625,66.3125,80.75,0.619324,-0.25293,-0.524414,-0.526794
195.625,182.875,-195.312,17.31,-5.59,-0.63,-25.25,1.75,17.0625,-39.6875,63.6875,81.1875,0.621399,-0.225403,-0.528259,-0.532959
193.562,175.062,-214.938,18,-5.29,-0.63,-25.25,1.75,17.0625,-39.6875,63.6875,81.1875,0.621399,-0.225403,-0.528259,-0.532959
184.375,170.062,-220.312,18.23,-5.11,0.06,-27.5,0.6875,10.5625,-42.5,61.0625,81.8125,0.622314,-0.198181,-0.531616,-0.539307
167.25,171,-214.125,17.88,-4.96,0.46,-27.5,0.6875,10.5625,-46.375,58.4375,82.4375,0.623413,-0.146851,-0.533691,-0.552246
145.125,178.125,-202.688,16.62,-4.6,-0.01,-27.5,0.6875,10.5625,-47.4375,53.25,83.625,0.624329,-0.123291,-0.531677,-0.558899
120.688,186.312,-188.312,15.78,-4.39,-0.79,-27.5,0.6875,10.5625,-48.0625,50.8125,84.1875,0.625549,-0.10144,-0.527954,-0.565369
97.1875,189.562,-171.938,14.68,-4.13,-0.79,-27.5,0.6875,10.5625,-48.0625,50.8125,84.1875,0.625549,-0.10144,-0.527954,-0.565369
78.875,184.438,-155.812,12.48,-3.56,-2.1,-30.1875,-2.5625,5.6875,-48.4375,48.5,84.6875,0.626892,-0.0814819,-0.523193,-0.571533
67,171.938,-142.562,11.38,-3.33,-2.36,-30.1875,-2.5625,5.6875,-49,44.375,85.625,0.628479,-0.0466309,-0.513489,-0.582336
61.0625,156.25,-133.562,10.17,-3.02,-1.84,-30.1875,-2.5625,5.6875,-49.375,42.5625,86.125,0.628296,-0.0309448,-0.509338,-0.587219
58.375,140.75,-130.125,8.64,-2.59,-1.11,-30.1875,-2.5625,5.6875,-49.8125,40.75,86.6875,0.627136,-0.0159912,-0.505676,-0.592224
54.875,126.312,-134.312,6.91,-1.81,-1.11,-30.1875,-2.5625,5.6875,-49.8125,40.75,86.6875,0.627136,-0.0159912,-0.505676,-0.592224
49.0625,113.938,-145.688,6.71,-1.54,-1.13,-29.75,-6,1.6875,-50.375,38.9375,87.4375,0.624695,-0.00146484,-0.502197,-0.597961
42.5,103.062,-157.75,6.61,-1.35,-1.17,-29.75,-6,1.6875,-50.9375,37.125,88.4375,0.621033,0.0261841,-0.495667,-0.611389
36.1875,91,-165.375,6.56,-1.19,-1.36,-29.75,-6,1.6875,-52.125,33.625,90.6875,0.610718,0.0387573,-0.49292,-0.61853
31.4375,75.9375,-167.375,6.42,-0.74,-1.26,-29.75,-6,1.6875,-52.6875,32,91.9375,0.604431,0.0501099,-0.490723,-0.625549
27.4375,59.125,-164.25,6.2,-0.46,-1.26,-29.75,-6,1.6875,-52.6875,32,91.9375,0.604431,0.0501099,-0.490723,-0.625549
23.5625,41.1875,-158.375,5.77,-0.18,-1.07,-28.75,-10,-1.5,-53.3125,30.5625,93.1875,0.597595,0.0599976,-0.489136,-0.632446
17.8125,23.625,-151.625,5.57,-0.04,-0.8,-28.75,-10,-1.5,-53.875,29.25,94.5,0.590332,0.0684204,-0.488098,-0.639221
9.3125,8.125,-145.312,5.5,0.08,-0.27,-28.75,-10,-1.5,-54.75,27,97.25,0.574951,0.0805664,-0.486633,-0.652771
-1.375,-5.6875,-137.062,5.48,0.16,-0.28,-28.75,-10,-1.5,-55.0625,26.0625,98.5625,0.567322,0.0842285,-0.485901,-0.659546
-12.6875,-17.5,-126.75,5.3,0.24,-0.28,-28.75,-10,-1.5,-55.0625,26.0625,98.5625,0.567322,0.0842285,-0.485901,-0.659546
-22.8125,-27.4375,-115.375,4.93,0.37,-0.29,-27.25,-14.0625,-1.5,-55.25,25.3125,100,0.559143,0.0858154,-0.485168,-0.666748
-31.125,-35.3125,-105.5,4.29,0.78,0.18,-27.25,-14.0625,-1.5,-55.375,24.6875,101.25,0.552002,0.0866699,-0.484314,-0.673279
-39.125,-40.5625,-98.4375,4.05,0.99,0.71,-27.25,-14.0625,-1.5,-55.3125,23.625,103.75,0.538086,0.0856323,-0.48175,-0.68634
-48.25,-44.3125,-94.75,3.78,1.15,1.04,-27.25,-14.0625,-1.5,-55.125,23.125,105.062,0.531189,0.0841064,-0.479736,-0.693298
-59,-45.5625,-93.4375,3.47,1.38,1.04,-27.25,-14.0625,-1.5,-55.125,23.125,105.062,0.531189,0.0841064,-0.479736,-0.693298
-71.4375,-46.125,-93.6875,3.38,1.44,1.13,-26.1875,-17,-2,-54.8125,22.625,106.375,0.52417,0.0819092,-0.476929,-0.700745
-85.1875,-47.0625,-94.25,3.14,1.58,1.17,-26.1875,-17,-2,-54.3125,22.125,107.688,0.517273,0.0791626,-0.473267,-0.708618
-100,-52.5625,-94.375,2.87,1.67,0.85,-26.1875,-17,-2,-53.0625,21.3125,110.562,0.502625,0.0703125,-0.46405,-0.726013
-115.312,-63,-94.0625,2.63,1.78,0.69,-26.1875,-17,-2,-52.25,21.0625,112.125,0.494568,0.0636597,-0.458801,-0.735413
-129.438,-78.3125,-93.125,2.58,1.69,0.69,-26.1875,-17,-2,-52.25,21.0625,112.125,0.494568,0.0636597,-0.458801,-0.735413
-141.562,-96.125,-91.625,2.51,1.6,0.56,-24.25,-18.875,-0.6875,-50.4375,21,115.5,0.476379,0.0454102,-0.44812,-0.755127
-151,-112.75,-89.6875,2.32,1.53,0.85,-24.25,-18.875,-0.6875,-49.5,21.125,117.25,0.466431,0.0343018,-0.442627,-0.765076
-158.75,-126.125,-88.75,1.76,1.59,1.14,-24.25,-18.875,-0.6875,-48.5,21.3125,119.062,0.455872,0.0220337,-0.437073,-0.775024
-166.062,-140.125,-88.625,1.61,1.79,1.37,-24.25,-18.875,-0.6875,-47.4375,21.6875,120.938,0.444458,0.00836182,-0.431458,-0.785034
-174.125,-156.688,-89.6875,1.72,1.93,1.37,-24.25,-18.875,-0.6875,-47.4375,21.6875,120.938,0.444458,0.00836182,-0.431458,-0.785034
-184.375,-175.062,-90.375,2.13,1.91,1.35,-24,-21.5,-1.1875,-46.4375,22.25,122.938,0.432068,-0.00689697,-0.425598,-0.795044
-195.438,-193.438,-88.6875,3.31,1.55,1.34,-24,-21.5,-1.1875,-45.3125,22.9375,125,0.418945,-0.0423584,-0.412903,-0.814514
-206,-209.688,-83.5625,3.53,1.36,0.97,-24,-21.5,-1.1875,-43.0625,24.8125,129.125,0.391418,-0.0623169,-0.405823,-0.823547
-215.125,-221.438,-75.75,3.78,1.17,0.72,-24,-21.5,-1.1875,-41.875,26,131.125,0.377563,-0.083252,-0.398315,-0.831787
-220.188,-229.625,-66.875,4.59,0.52,0.72,-24,-21.5,-1.1875,-41.875,26,131.125,0.377563,-0.083252,-0.398315,-0.831787
-220.188,-234.375,-57.8125,5.2,0.21,0.79,-22.0625,-23.25,-1.1875,-40.6875,27.375,133.062,0.363953,-0.104736,-0.390564,-0.83905
-215.5,-233.562,-50.25,5.87,-0.07,1.15,-22.0625,-23.25,-1.1875,-39.5625,28.75,134.938,0.350647,-0.126221,-0.382751,-0.845337
-208.5,-223.5,-44.125,6.58,-0.3,3.88,-22.0625,-23.25,-1.1875,-37.4375,31.5,138.25,0.326111,-0.166077,-0.366516,-0.855408
-202,-204.062,-38.4375,7.2,-0.67,4.96,-22.0625,-23.25,-1.1875,-36.3125,32.6875,139.688,0.315369,-0.18335,-0.357361,-0.859802
-199.562,-178.062,-32.375,7.16,-0.91,4.96,-22.0625,-23.25,-1.1875,-36.3125,32.6875,139.688,0.315369,-0.18335,-0.357361,-0.859802
-203.375,-156.25,-26.625,7.32,-1.11,5.91,-21.75,-25.0625,-1.5,-35.0625,33.75,141,0.305481,-0.19928,-0.347107,-0.864014
-214.75,-147.125,-21.0625,7.67,-1.24,6.71,-21.75,-25.0625,-1.5,-33.6875,34.8125,142.312,0.286499,-0.230957,-0.322266,-0.872192
-232.812,-146.062,-14.0625,8.08,-1.52,6.48,-21.75,-25.0625,-1.5,-30.1875,37.125,144.875,0.276978,-0.24762,-0.30719,-0.87616
-252.938,-146.25,-6.8125,8.37,-1.77,5.85,-21.75,-25.0625,-1.5,-28.125,38.375,146.188,0.267334,-0.264587,-0.290527,-0.879822
-270.375,-146.125,-1.3125,8.74,-1.98,5.85,-21.75,-25.0625,-1.5,-28.125,38.375,146.188,0.267334,-0.264587,-0.290527,-0.879822
-281.562,-144.5,2.375,8.92,-2.19,5.25,-21.375,-25.875,-1.1875,-25.875,39.625,147.438,0.257568,-0.281677,-0.272705,-0.883118
-285.5,-139.938,3.875,8.92,-2.77,4.81,-21.375,-25.875,-1.1875,-23.5625,40.875,148.75,0.247742,-0.313965,-0.235596,-0.888489
-284.75,-131.062,1.3125,8.75,-3.11,4.17,-21.375,-25.875,-1.1875,-18.9375,43.125,151.312,0.227356,-0.328613,-0.21698,-0.890625
-281.938,-122.438,-5.5,8.55,-4.4,4.18,-21.375,-25.875,-1.1875,-16.75,44.1875,152.75,0.216248,-0.342529,-0.198792,-0.892395
-277.125,-119.5,-15.75,8.19,-4.4,4.18,-21.375,-25.875,-1.1875,-16.75,44.1875,152.75,0.216248,-0.342529,-0.198792,-0.892395
-261.25,-132.75,-45.875,8.47,-4.9,4.11,-21.5,-25.0625,-6,-15,45.3125,154.375,0.202942,-0.356445,-0.1828,-0.893494
-261.25,-132.75,-45.875,9.05,-5.55,4.54,-21.5,-25.0625,-6,-11.75,47.6875,157.812,0.174805,-0.383972,-0.152039,-0.893799
-249.812,-143.688,-63.25,9.79,-5.69,6.52,-21.5,-25.0625,-6,-10.625,49,159.75,0.15918,-0.397949,-0.138916,-0.892761
-237.312,-153.688,-78.75,11.41,-5.73,7.32,-21.5,-25.0625,-6,-9.75,50.375,161.75,0.142639,-0.41217,-0.126892,-0.890869
-228.875,-163.938,-91.125,12.53,-5.73,7.32,-21.5,-25.0625,-6,-9.75,50.375,161.75,0.142639,-0.41217,-0.126892,-0.890869
-236,-180.062,-101.75,13.69,-5.72,7.83,-20.6875,-23.25,-8.375,-9.0625,51.9375,164,0.124756,-0.427307,-0.114746,-0.888062
-236,-180.062,-101.75,14.86,-5.77,8.03,-20.6875,-23.25,-8.375,-7.625,55.125,168.5,0.088623,-0.45697,-0.0892944,-0.880554
-248.438,-181.25,-97.9375,17.06,-6.68,7.99,-20.6875,-23.25,-8.375,-6.3125,56.75,170.625,0.0714111,-0.471741,-0.072998,-0.875793
-274,-181.125,-70.8125,17.74,-6.83,8.69,-20.6875,-23.25,-8.375,-4.625,58.5625,172.75,0.0546875,-0.486877,-0.0550537,-0.869995
-287.438,-188.688,-55.1875,17.78,-6.83,8.69,-20.6875,-23.25,-8.375,-4.625,58.5625,172.75,0.0546875,-0.486877,-0.0550537,-0.869995
-304.188,-194.562,-47.4375,17.7,-6.89,9.43,-20.375,-23.25,-9.1875,-2.6875,60.375,174.938,0.0377197,-0.502136,-0.0355225,-0.86322
-322.188,-189.062,-46.25,19.09,-7.06,9.61,-20.375,-23.25,-9.1875,1.9375,63.875,179.75,0.00177002,-0.529175,0.00775146,-0.848511
-340.125,-170.812,-45.4375,20.28,-8.03,8.81,-20.375,-23.25,-9.1875,4.6875,65.25,182.25,-0.0169067,-0.539124,0.0313721,-0.841492
-355.562,-141.812,-40.625,21.21,-9.07,6.63,-20.375,-23.25,-9.1875,7.75,66.3125,184.875,-0.0356445,-0.545898,0.0557251,-0.835266
-363.5,-105.188,-34.75,21.73,-9.07,6.63,-20.375,-23.25,-9.1875,7.75,66.3125,184.875,-0.0356445,-0.545898,0.0557251,-0.835266
-360.562,-64,-31.3125,21.24,-9.39,5.95,-22.5625,-21.0625,-11.1875,10.75,66.9375,187.438,-0.0541382,-0.549194,0.079895,-0.830078
-348.75,-28.1875,-32.8125,20.39,-9.26,5.88,-22.5625,-21.0625,-11.1875,15.9375,67.5,192.562,-0.0905762,-0.548401,0.124329,-0.82196
-333.75,-10.875,-39.625,19.15,-8.62,8.1,-22.5625,-21.0625,-11.1875,17.875,67.75,195.188,-0.10907,-0.547058,0.144165,-0.817322
-321.25,-10.9375,-54.75,16.29,-8.4,8.14,-22.5625,-21.0625,-11.1875,19.1875,68.1875,198,-0.128723,-0.546265,0.162048,-0.811646
-311.375,-18.6875,-80.375,15.49,-8.4,8.14,-22.5625,-21.0625,-11.1875,19.1875,68.1875,198,-0.128723,-0.546265,0.162048,-0.811646
-299,-26.75,-111.5,15.34,-8.08,7.69,-22.1875,-18.6875,-16.0625,19.75,68.75,201.062,-0.14978,-0.546204,0.177612,-0.80481
-282.5,-34.75,-140.688,15.81,-7.72,7.45,-22.1875,-18.6875,-16.0625,18.25,70.4375,207.688,-0.194275,-0.548279,0.20166,-0.788025
-265.938,-42.125,-162.375,16.91,-5.81,8.72,-22.1875,-18.6875,-16.0625,16.375,71.375,211.125,-0.216919,-0.55011,0.21106,-0.77832
-253.938,-47.5,-177.312,17.4,-5.31,9.41,-22.1875,-18.6875,-16.0625,13.8125,72.3125,214.625,-0.239746,-0.551697,0.219421,-0.768127
-247.562,-45.125,-185.75,17.82,-5.31,9.41,-22.1875,-18.6875,-16.0625,13.8125,72.3125,214.625,-0.239746,-0.551697,0.219421,-0.768127
-245.312,-33.4375,-186.25,18.4,-5.08,9.99,-20.6875,-15,-20.1875,10.75,73,218.188,-0.262573,-0.552124,0.227295,-0.757996
-242.75,-19.1875,-177.625,18.86,-4.91,9.18,-20.6875,-15,-20.1875,4.5,73.6875,224.938,-0.305786,-0.549072,0.242065,-0.739197
-233.188,-6.25,-163.562,18.15,-4.4,7.89,-20.6875,-15,-20.1875,1.5,73.75,227.938,-0.325256,-0.546509,0.248413,-0.730652
-215.312,-0.4375,-152.938,17.01,-3.52,7.58,-20.6875,-15,-20.1875,-1.625,73.75,230.812,-0.343384,-0.544434,0.253357,-0.722107
-193.5,-2.875,-151.375,14.59,-3.52,7.58,-20.6875,-15,-20.1875,-1.625,73.75,230.812,-0.343384,-0.544434,0.253357,-0.722107
-170.312,-11.9375,-158.312,13.74,-3,7.32,-20.375,-14.75,-23.375,-5.25,73.8125,233.625,-0.360535,-0.543518,0.256775,-0.713196
-144.812,-27.125,-169.688,13.05,-2.48,7.27,-20.375,-14.75,-23.375,-14.875,73.875,239,-0.392151,-0.547241,0.258362,-0.69281
-117.688,-45.8125,-185.312,12.33,-0.95,7.4,-20.375,-14.75,-23.375,-21.25,73.9375,241.688,-0.406677,-0.552551,0.256409,-0.680847
-90.125,-67.75,-204.188,11.66,-0.95,7.36,-20.375,-14.75,-23.375,-28.6875,73.75,244.375,-0.420532,-0.56012,0.25238,-0.667603
-62.25,-86.125,-224.875,11.77,-0.54,7.36,-20.375,-14.75,-23.375,-28.6875,73.75,244.375,-0.420532,-0.56012,0.25238,-0.667603
-33.875,-96.5625,-244.25,12.08,-0.2,7.29,-18.25,-12.5,-25,-36.75,73.25,247.125,-0.433777,-0.569458,0.246094,-0.653442
-5.1875,-101.062,-258.375,12.23,0.29,6.91,-18.25,-12.5,-25,-44.9375,72.375,249.812,-0.457275,-0.591431,0.227051,-0.624146
21.5,-99.4375,-266.688,12.8,1.53,8.99,-18.25,-12.5,-25,-59.125,69.4375,254.938,-0.467407,-0.603149,0.215271,-0.609436
40,-98.75,-268.688,12.69,2.01,9.84,-18.25,-12.5,-25,-64.9375,67.625,257.375,-0.476501,-0.615051,0.203247,-0.594421
49.3125,-103.062,-265.125,12.25,2.38,9.84,-18.25,-12.5,-25,-64.9375,67.625,257.375,-0.476501,-0.615051,0.203247,-0.594421
51.3125,-103.938,-259.875,11.81,2.6,10.63,-16.75,-15.875,-23.25,-69.8125,65.6875,259.812,-0.484985,-0.626587,0.191284,-0.579285
49.25,-99.9375,-254.125,10.71,2.46,10.47,-16.75,-15.875,-23.25,-77.3125,61.5625,264.688,-0.50061,-0.647766,0.167847,-0.549194
49.25,-98.6875,-248.25,9.72,2.26,9.38,-16.75,-15.875,-23.25,-80.375,59.375,267.125,-0.507507,-0.658264,0.156189,-0.53363
53.875,-104.562,-247.188,8.49,2.05,8.51,-16.75,-15.875,-23.25,-83.375,57.125,269.625,-0.513733,-0.669312,0.144226,-0.517029
62.875,-115.562,-253.125,6.92,1.81,8.51,-16.75,-15.875,-23.25,-83.375,57.125,269.625,-0.513733,-0.669312,0.144226,-0.517029
75.4375,-127.625,-262.188,6.71,1.7,8.05,-14.1875,-21.0625,-20.875,-86.25,54.75,272.25,-0.519226,-0.681091,0.131592,-0.499207
90.5,-141.375,-270.5,6.3,1.6,7.67,-14.1875,-21.0625,-20.875,-89.125,52.1875,274.938,-0.526917,-0.707397,0.104492,-0.459473
107.312,-155.688,-278.75,5.76,1.6,5.97,-14.1875,-21.0625,-20.875,-94.75,46.5625,280.75,-0.528748,-0.721619,0.0898438,-0.437744
126,-165.312,-286.312,5.54,1.69,5.67,-14.1875,-21.0625,-20.875,-97.5625,43.625,283.688,-0.528992,-0.736328,0.0742798,-0.415283
147,-170.625,-290.812,5.61,1.69,5.67,-14.1875,-21.0625,-20.875,-97.5625,43.625,283.688,-0.528992,-0.736328,0.0742798,-0.415283
167.5,-172.188,-290.812,5.62,1.79,5.67,-12,-23.875,-17.1875,-100.25,40.5625,286.688,-0.527466,-0.751282,0.0579224,-0.392395
184.375,-167.688,-288.188,5.58,1.97,5.85,-12,-23.875,-17.1875,-105.375,34.4375,292.438,-0.519653,-0.780273,0.0234375,-0.347351
195.5,-157.562,-284.562,5.52,2.38,7.04,-12,-23.875,-17.1875,-107.625,31.5,295.188,-0.514099,-0.793335,0.00537109,-0.325989
200.125,-141.625,-279.438,5.29,2.41,7.22,-12,-23.875,-17.1875,-109.75,28.625,297.875,-0.507996,-0.805115,-0.0128784,-0.305908
197.938,-123.25,-271.25,5,2.28,7.22,-12,-23.875,-17.1875,-109.75,28.625,297.875,-0.507996,-0.805115,-0.0128784,-0.305908
191.562,-106.75,-259.312,4.75,2.13,7.02,-8.25,-28.6875,-12.75,-111.625,25.875,300.375,-0.501587,-0.81543,-0.0308838,-0.28717
184.438,-93,-244.688,4.68,1.51,6.83,-8.25,-28.6875,-12.75,-115,23.375,302.75,-0.487976,-0.83252,-0.0648193,-0.25415
175.875,-77.3125,-226.5,4.21,1.17,6.52,-8.25,-28.6875,-12.75,-116.438,19,306.812,-0.480896,-0.839294,-0.0805664,-0.24054
166.875,-58.0625,-207.938,3.84,0.82,5.09,-8.25,-28.6875,-12.75,-117.812,17.1875,308.375,-0.473633,-0.845032,-0.0955811,-0.229004
158.75,-38.875,-188.312,3.59,-0.22,5.09,-8.25,-28.6875,-12.75,-117.812,17.1875,308.375,-0.473633,-0.845032,-0.0955811,-0.229004
153.5,-19.5,-166.562,3.37,-0.53,4.38,-2.75,-32,-7.0625,-119.125,15.6875,309.5,-0.465942,-0.850098,-0.109619,-0.219666
152.938,3.25,-144.875,2.74,-0.67,3.78,-2.75,-32,-7.0625,-121.75,13.625,310.125,-0.448181,-0.858643,-0.136108,-0.208313
156.188,29.4375,-127.125,2.16,-0.7,3.39,-2.75,-32,-7.0625,-123,12.9375,309.5,-0.437866,-0.862244,-0.149414,-0.206299
160.375,58.375,-114.562,1.28,-0.94,3.02,-2.75,-32,-7.0625,-124.312,12.5625,308.25,-0.426575,-0.865295,-0.163086,-0.206604
164.125,86.4375,-105.062,1.53,-1.09,3.02,-2.75,-32,-7.0625,-124.312,12.5625,308.25,-0.426575,-0.865295,-0.163086,-0.206604
168.125,109.25,-93.1875,1.85,-1.23,2.56,1.5625,-32.75,-1.25,-125.625,12.4375,306.438,-0.414307,-0.868042,-0.176758,-0.208923
173.125,127.688,-79,1.86,-1.28,2.13,1.5625,-32.75,-1.25,-127,12.5625,304.062,-0.401001,-0.872742,-0.20282,-0.218323
179,144,-64.875,2.13,-1.21,1.48,1.5625,-32.75,-1.25,-129.812,13.5625,297.438,-0.371094,-0.874756,-0.215332,-0.225403
185.312,162.312,-51.375,2.25,-1.17,1.31,1.5625,-32.75,-1.25,-131.312,14.4375,293,-0.354187,-0.876282,-0.227539,-0.234253
191.75,184.312,-38.8125,2.2,-1.13,1.31,1.5625,-32.75,-1.25,-131.312,14.4375,293,-0.354187,-0.876282,-0.227539,-0.234253
196.938,210.75,-27.375,2.08,-1.14,1.15,4.5625,-32.375,1.75,-132.75,15.5625,287.75,-0.335999,-0.877258,-0.239685,-0.245178
198.5,240.812,-16.75,2.38,-0.47,1.74,4.5625,-32.375,1.75,-135.438,18.875,274.562,-0.296631,-0.876221,-0.263245,-0.273743
193.875,264.75,-2.875,2.69,-0.17,2.42,4.5625,-32.375,1.75,-136.5,20.875,267.125,-0.27655,-0.874329,-0.273315,-0.290527
182.062,278.125,13.6875,3.06,-0.15,2.33,4.5625,-32.375,1.75,-137.438,23.125,259.5,-0.256897,-0.87146,-0.281799,-0.308594
164.875,288.312,29.1875,3.42,-0.26,2.33,4.5625,-32.375,1.75,-137.438,23.125,259.5,-0.256897,-0.87146,-0.281799,-0.308594
147.75,299.188,42.75,4.63,-0.71,0.87,5.6875,-31.6875,8.6875,-138.125,25.5625,251.812,-0.237671,-0.867493,-0.288879,-0.327881
136.062,309.625,56.875,5.28,-0.93,0.05,5.6875,-31.6875,8.6875,-138.625,28.125,244.188,-0.218445,-0.862671,-0.294556,-0.369385
131.5,319.438,72.3125,5.81,-1.08,-2.26,5.6875,-31.6875,8.6875,-139.438,33.875,228.875,-0.177917,-0.851013,-0.302063,-0.391052
133.875,327.438,88.3125,6.56,-1.44,-2.9,5.6875,-31.6875,8.6875,-139.875,37,221.312,-0.155762,-0.84436,-0.304138,-0.412659
141.562,332.562,103.75,7.15,-1.7,-2.9,5.6875,-31.6875,8.6875,-139.875,37,221.312,-0.155762,-0.84436,-0.304138,-0.412659
153.938,339.312,117.875,7.83,-1.92,-3.36,2,-30.5625,13.5625,-140.375,40.25,213.75,-0.131897,-0.837158,-0.305359,-0.434265
169.125,354.312,130.688,8.58,-2.25,-3.51,2,-30.5625,13.5625,-140.938,43.6875,206.125,-0.0778198,-0.819214,-0.306335,-0.478516
183.438,374.625,142.188,9.58,-2.68,-2.61,2,-30.5625,13.5625,-142,51.25,190.938,-0.0482178,-0.808044,-0.30603,-0.501038
