Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
228.75,154.875,-7.5,-1.23,-11.56,-10.63,117.438,16.125,41.5,-0.493469,0.84845,-0.0402222,0.187134
246.625,151.562,-20.5625,-0.25,-11.59,-9.52,114.562,16.9375,42.625,-0.510925,0.835144,-0.0402832,0.199585
259.188,147,-27.25,0,-11.59,-9.52,114.562,16.9375,42.625,-0.510925,0.835144,-0.0402832,0.199585
265.125,142.5,-28.75,0.14,-11.47,-8.42,111.625,17.75,43.625,-0.528503,0.821167,-0.039917,0.211731
264.062,139.625,-26.5625,0.11,-10.49,-7.58,105.812,19.0625,45.3125,-0.562256,0.791931,-0.0394897,0.234741
259.5,138.188,-23.3125,-0.62,-10.28,-7.81,102.875,19.625,46,-0.578308,0.776917,-0.0394287,0.245728
255.875,137.438,-22.3125,-0.94,-10.11,-7.71,99.9375,20.125,46.6875,-0.594055,0.761414,-0.0391235,0.256653
256.688,136,-24.625,-0.79,-10.11,-7.71,99.9375,20.125,46.6875,-0.594055,0.761414,-0.0391235,0.256653
258.938,132.938,-24.3125,-0.43,-9.83,-7.44,97,20.5625,47.3125,-0.609558,0.745361,-0.0385742,0.267212
258.75,127.688,-18,-0.72,-8.64,-6.72,91.0625,21,48.0625,-0.639832,0.712524,-0.0377808,0.2854
256.875,117.75,-9.25,-1.35,-8.22,-6.25,88.25,21,48.1875,-0.654541,0.696045,-0.0371704,0.292725
254,105.812,-3.5625,-2.05,-7.34,-5.6,85.5,21,48.1875,-0.66864,0.67981,-0.0359497,0.299133
249.5,93.5625,-3.875,-2.95,-7.34,-5.6,85.5,21,48.1875,-0.66864,0.67981,-0.0359497,0.299133
246.25,84.1875,-7.75,-3.22,-6.93,-5.45,82.75,21,48.1875,-0.68219,0.663635,-0.0339966,0.305115
246.625,78.8125,-13.125,-3.57,-5.89,-5.39,77.375,21.0625,48.1875,-0.708069,0.630371,-0.0283203,0.316895
250.812,78.0625,-19.8125,-4.13,-4.88,-5.34,74.5625,21.125,48.3125,-0.720703,0.612671,-0.0245361,0.323425
259.375,78.5,-29.5,-5.06,-4.55,-5.17,71.5625,21.3125,48.5,-0.733215,0.593933,-0.0197144,0.330505
271.438,78.875,-42.3125,-5.1,-4.55,-5.17,71.5625,21.3125,48.5,-0.733215,0.593933,-0.0197144,0.330505
284.312,77,-55.6875,-4.9,-4.22,-4.64,68.5,21.5625,48.75,-0.745605,0.574036,-0.0137329,0.338196
294.312,72.5,-66.3125,-4.8,-3.2,-2.92,62,22.25,49.375,-0.769165,0.532104,0.00134277,0.353943
299.812,65.5625,-73.5,-4.76,-2.96,-2.14,58.75,22.625,49.6875,-0.78009,0.51062,0.0102539,0.361389
301.875,55.5625,-78.3125,-4.74,-2.76,-1.51,55.5,23.0625,49.9375,-0.790283,0.489258,0.0199585,0.368286
299.438,44.5,-81.375,-4.61,-2.76,-1.51,55.5,23.0625,49.9375,-0.790283,0.489258,0.0199585,0.368286
292.812,31.9375,-82.8125,-4.3,-2.62,-1.02,52.375,23.5,50.1875,-0.799622,0.468445,0.0303345,0.374512
282.438,18.125,-82,-3.85,-2.31,0.03,46.5,24.5625,50.4375,-0.815491,0.429504,0.0526733,0.384399
270.125,4.125,-79,-3.55,-2.15,0.25,43.8125,25.125,50.5,-0.822144,0.41156,0.0643921,0.388
258.312,-9.125,-75.1875,-3.33,-1.81,0.48,41.1875,25.75,50.5,-0.828125,0.39447,0.076355,0.390808
248.312,-19.75,-71.125,-2.86,-1.81,0.48,41.1875,25.75,50.5,-0.828125,0.39447,0.076355,0.390808
239.438,-29.1875,-67.8125,-2.49,-1.64,0.39,38.75,26.375,50.4375,-0.833496,0.378174,0.088562,0.392944
231.312,-38.1875,-64.375,-2,-1.77,-0.3,34.0625,27.75,50.25,-0.84259,0.347656,0.113586,0.395325
224.812,-46.6875,-60.1875,-1.38,-1.81,-0.63,31.875,28.5,50,-0.846619,0.33313,0.126343,0.395325
221.188,-54.1875,-53.75,-0.33,-1.74,-0.29,29.6875,29.1875,49.75,-0.850525,0.318909,0.139343,0.394348
220.25,-61.4375,-44.5625,0.07,-1.74,-0.29,29.6875,29.1875,49.75,-0.850525,0.318909,0.139343,0.394348
217.75,-69.75,-32.9375,0.35,-1.64,0.06,27.625,29.9375,49.3125,-0.854309,0.305115,0.152466,0.392212
211.812,-78.1875,-20.1875,0.45,-1.38,0.43,23.875,31.5,48.0625,-0.861267,0.280151,0.178772,0.384338
202.375,-87.25,-7.5,0.98,-1.37,0.37,22.25,32.375,47.3125,-0.86438,0.26947,0.191895,0.378723
190.938,-97.25,4.875,1.35,-1.34,0.24,20.875,33.25,46.4375,-0.867126,0.260132,0.205017,0.37207
178.25,-107.438,17.5,1.71,-1.34,0.24,20.875,33.25,46.4375,-0.867126,0.260132,0.205017,0.37207
165.062,-118.25,30.375,2.08,-1.34,0.1,19.75,34.25,45.4375,-0.869507,0.252258,0.21814,0.364319
151.875,-129.938,43,2.92,-1.66,-1.35,18.1875,36.4375,43.1875,-0.873169,0.240845,0.244995,0.345764
140.438,-143.062,54.5625,3.43,-1.85,-1.62,17.6875,37.6875,41.875,-0.87439,0.236938,0.259033,0.334961
132.625,-156.5,65.3125,3.8,-2.35,-1.88,17.375,39,40.5,-0.875244,0.233765,0.273499,0.323242
128.25,-167.5,74.3125,4.71,-2.35,-1.88,17.375,39,40.5,-0.875244,0.233765,0.273499,0.323242
126.875,-176.25,81.8125,5.34,-2.63,-1.81,17.1875,40.375,39.0625,-0.875732,0.231079,0.28833,0.31073
125.5,-183,89.5,6.08,-2.87,-1.66,17.3125,43.3125,35.8125,-0.875732,0.226868,0.318481,0.283264
122.25,-189.125,98.5625,6.66,-3.08,-1.91,17.6875,44.8125,34.0625,-0.875061,0.225769,0.333496,0.268433
116.125,-194.5,107.5,6.92,-3.41,-2.51,18.375,46.3125,32.3125,-0.873779,0.225586,0.348572,0.253174
106.75,-201.375,113.062,7.23,-3.41,-2.51,18.375,46.3125,32.3125,-0.873779,0.225586,0.348572,0.253174
96.9375,-210.562,114.312,7.71,-3.86,-3.19,19.25,47.875,30.5,-0.871704,0.226257,0.363892,0.237793
90.0625,-221,114.062,8.3,-5.4,-4.88,21.75,51.1875,26.875,-0.864868,0.229065,0.395935,0.206665
86.75,-230.375,114.812,9.59,-5.78,-5.35,23.4375,52.875,24.9375,-0.860413,0.230774,0.412476,0.19043
87,-238.312,118.312,10.24,-5.99,-5.76,25.375,54.5,22.875,-0.855469,0.232544,0.429016,0.173462
88.625,-243.375,125.125,10.81,-5.99,-5.76,25.375,54.5,22.875,-0.855469,0.232544,0.429016,0.173462
90.5,-249.312,132.812,11.21,-6.19,-5.86,27.75,56.125,20.75,-0.849854,0.234375,0.445618,0.15564
89.0625,-256.625,139,11.49,-7.34,-6.94,33.8125,59.0625,16.0625,-0.836243,0.239014,0.479187,0.118347
85.25,-265.188,142.438,11.92,-7.93,-7.67,37.625,60.375,13.6875,-0.828003,0.241638,0.496155,0.0994263
81.75,-272.125,142.688,12.23,-9.32,-8.83,41.8125,61.5625,11.1875,-0.818848,0.244141,0.513184,0.0805054
80.8125,-277.938,140.812,13.12,-9.32,-8.83,41.8125,61.5625,11.1875,-0.818848,0.244141,0.513184,0.0805054
81.8125,-282.438,138.312,13.83,-9.85,-9.41,46.4375,62.625,8.6875,-0.80896,0.246277,0.530273,0.0615234
84.4375,-285.5,136.812,15.04,-10.52,-11.17,56.75,64,3.3125,-0.787109,0.249329,0.56366,0.0229492
89.3125,-286.875,138,16.51,-11.2,-10.71,62.1875,64.1875,0.375,-0.775391,0.25,0.579834,0.00286865
97.8125,-288.562,141.062,17.77,-11.55,-9.62,67.6875,64.125,357.312,-0.763062,0.25,0.595703,-0.0178833
106.25,-291.812,143.188,18.16,-11.55,-9.62,67.6875,64.125,357.312,-0.763062,0.25,0.595703,-0.0178833
109.375,-292.312,146.25,18.31,-11.76,-8.48,73.0625,63.75,354,-0.750122,0.249756,0.611084,-0.0390015
103.812,-288.062,153.812,18.15,-11.31,-10.31,82.875,61.875,347.125,-0.722778,0.251465,0.638611,-0.0812988
94.25,-279.062,165.5,18.18,-11.23,-10.83,87.0625,60.4375,343.5,-0.708496,0.253418,0.650635,-0.1026
90.4375,-272.375,175.312,17.35,-11.31,-11.28,90.6875,58.75,339.688,-0.693848,0.255005,0.661987,-0.123962
93.125,-270.125,175,16.78,-11.31,-11.28,90.6875,58.75,339.688,-0.693848,0.255005,0.661987,-0.123962
101.188,-263.75,163,16.92,-11.22,-11.76,93.6875,57.125,335.875,-0.679321,0.25531,0.672607,-0.144775
113.188,-256.688,143.375,18.1,-12.27,-10.58,98.0625,54,328.375,-0.651611,0.250122,0.691956,-0.184509
127.875,-249.438,122.938,18.81,-12.63,-9.71,99.5,52.625,324.625,-0.638855,0.244873,0.700317,-0.203735
142.062,-237,108.562,19.76,-13.14,-8.41,100.5,51.25,320.875,-0.627075,0.238953,0.707092,-0.222778
152.25,-218.688,104.312,20.96,-13.14,-8.41,100.5,51.25,320.875,-0.627075,0.238953,0.707092,-0.222778
158.375,-196.812,111.062,21.03,-13.33,-8.33,101,49.875,317.062,-0.616272,0.233459,0.712097,-0.242065
161.25,-174.312,125.688,21.05,-12.9,-9,100.812,46.6875,309.438,-0.596619,0.225891,0.716675,-0.281738
162.125,-155.625,143.688,21.05,-11.34,-9.65,100.375,44.875,305.5,-0.587219,0.22406,0.716614,-0.302368
162.875,-141.5,161.625,20.11,-10.6,-9.5,99.6875,43,301.438,-0.577515,0.223022,0.715576,-0.323486
164.25,-134.375,175.625,19.46,-10.6,-9.5,99.6875,43,301.438,-0.577515,0.223022,0.715576,-0.323486
165.75,-132.562,182.438,18.86,-9.95,-9.03,99,41.0625,297.375,-0.567505,0.22229,0.713867,-0.344849
166.438,-132.25,182,18.31,-9.22,-7.27,97.375,37.25,289.438,-0.546936,0.220093,0.709229,-0.386597
166.562,-128.875,176.438,17.75,-9.19,-7.01,96.5,35.5,285.75,-0.53717,0.218384,0.706055,-0.406555
167.125,-121.312,168.062,17.78,-9.28,-6.86,95.4375,33.8125,282.188,-0.528137,0.216431,0.702087,-0.425842
169.5,-109.562,160.125,17.87,-9.28,-6.86,95.4375,33.8125,282.188,-0.528137,0.216431,0.702087,-0.425842
174.5,-95.9375,154.438,17.87,-9.32,-6.64,94.3125,32.25,278.875,-0.519958,0.214294,0.697083,-0.444702
181.188,-81.625,152.188,18.05,-9,-5.41,91.5,29.25,272.75,-0.505981,0.210449,0.683594,-0.482117
187.062,-66.3125,153.375,18.1,-8.82,-4.92,89.9375,27.6875,269.875,-0.499695,0.209229,0.67511,-0.500671
190.438,-52.625,158.75,18.05,-8.3,-3.96,88.3125,26.0625,267.062,-0.49353,0.208984,0.66571,-0.519226
189.875,-41.4375,167.5,17.68,-8.3,-3.96,88.3125,26.0625,267.062,-0.49353,0.208984,0.66571,-0.519226
184.625,-33.125,179.188,17.24,-7.88,-3.37,86.6875,24.375,264.312,-0.486938,0.2099,0.655701,-0.537537
175.812,-26.9375,193.312,16.53,-7.02,-2.29,83.75,20.5,258.875,-0.471558,0.215698,0.634521,-0.57312
163.625,-21.1875,207.438,15.49,-6.41,-1.79,82.4375,18.4375,256.188,-0.462891,0.220703,0.623657,-0.589966
150.562,-13.5,218.438,13.57,-6.41,-1.75,81.1875,16.3125,253.625,-0.454041,0.226929,0.612488,-0.606018
139,-2.75,224.875,12.75,-6.14,-1.75,81.1875,16.3125,253.625,-0.454041,0.226929,0.612488,-0.606018
131.562,12.375,228.688,11.92,-5.77,-1.64,79.9375,14.125,251.25,-0.445374,0.234253,0.600769,-0.621216
127.812,30.3125,231.438,11.12,-4.13,-1.14,77.5625,9.5,246.938,-0.429504,0.252319,0.574768,-0.649292
124.5,48.5,233.75,9.39,-3.63,-1.1,76.375,7.1875,245.062,-0.422363,0.262817,0.560608,-0.661987
120.625,66.125,233.375,8.46,-3.23,-0.97,75.25,4.8125,243.312,-0.415833,0.274048,0.546021,-0.673706
115.5,81.0625,229.625,7.49,-3.23,-0.97,75.25,4.8125,243.312,-0.415833,0.274048,0.546021,-0.673706
108.938,91.875,221.5,6.7,-2.94,-0.83,74.125,2.5625,241.812,-0.409851,0.285583,0.531311,-0.684204
101.25,99.625,211.062,5.49,-2,-0.4,72.25,-1.8125,239.312,-0.399719,0.30896,0.502563,-0.701599
93.9375,106.875,199.875,5.02,-1.77,-0.3,71.4375,-3.875,238.312,-0.395508,0.32074,0.488525,-0.708557
86.875,114,189.312,4.46,-1.58,-0.19,70.6875,-5.875,237.438,-0.391846,0.332581,0.474731,-0.714478
80.5,120.062,179.625,4.05,-1.58,-0.19,70.6875,-5.875,237.438,-0.391846,0.332581,0.474731,-0.714478
75.6875,127.375,170.062,3.44,-1.27,-0.29,70.0625,-7.875,236.75,-0.388733,0.344543,0.46106,-0.719482
73.6875,136.75,160.938,3.37,-0.98,-0.13,68.875,-11.6875,235.75,-0.384766,0.368896,0.433289,-0.726746
74.6875,147.375,152.625,3.18,-0.48,-0.01,68.375,-13.5625,235.5,-0.384033,0.381409,0.418823,-0.729126
76.0625,159.562,144.875,2.47,-0.16,0.09,67.875,-15.375,235.438,-0.384094,0.394226,0.403992,-0.730652
77.3125,171.125,136.875,2.13,-0.16,0.09,67.875,-15.375,235.438,-0.384094,0.394226,0.403992,-0.730652
77.5,181.375,127.938,1.88,0.04,0.1,67.4375,-17.1875,235.5,-0.384888,0.407227,0.389038,-0.731262
75.875,189.75,117.875,1.68,0.3,-0.33,66.875,-20.625,236.062,-0.388611,0.43335,0.35907,-0.729553
74.5,198.562,106.625,1.51,0.29,-0.39,66.8125,-22.25,236.562,-0.391724,0.446472,0.344299,-0.727112
72.8125,207,93.6875,1.66,0.27,-0.48,66.8125,-23.8125,237.312,-0.395508,0.459534,0.329834,-0.723572
69.6875,213.688,80.75,1.82,0.27,-0.48,66.8125,-23.8125,237.312,-0.395508,0.459534,0.329834,-0.723572
64.75,219.062,69.8125,2.18,0.21,-0.48,66.9375,-25.25,238.125,-0.39978,0.472656,0.315796,-0.719116
57.5,221.625,62.5,2.78,0.3,-0.38,67.6875,-28,239.938,-0.408081,0.498962,0.289246,-0.707703
47.625,223.062,59.375,3.05,0.28,-0.68,68.3125,-29.375,240.812,-0.411438,0.512512,0.276733,-0.700989
36.125,225.125,59.8125,3.18,0.26,-0.9,69.125,-30.75,241.625,-0.414124,0.526428,0.264587,-0.693787
25.875,227.125,62.3125,3.04,0.26,-0.9,69.125,-30.75,241.625,-0.414124,0.526428,0.264587,-0.693787
16.875,229.312,64.625,2.65,0.27,-1.12,70.125,-32.0625,242.438,-0.416138,0.540588,0.252625,-0.686096
8.8125,233.375,64.5625,2.58,0.34,-1.5,72.625,-34.6875,244.125,-0.419006,0.570007,0.229431,-0.668457
1.0625,241.875,61.3125,2.42,0.37,-2.39,74.25,-35.9375,245.125,-0.420288,0.58551,0.21814,-0.657959
-7.625,252.562,55.875,2.31,0.31,-3.14,76.125,-37.0625,246.188,-0.421387,0.60144,0.207336,-0.646301
-17.1875,261.625,49.6875,2.46,0.31,-3.14,76.125,-37.0625,246.188,-0.421387,0.60144,0.207336,-0.646301
-26.8125,267.938,44.9375,2.55,0.3,-3.83,78.25,-38,247.312,-0.42218,0.617615,0.196899,-0.633667
-35.9375,270.438,41.8125,2.54,0.36,-5.43,83.125,-39.6875,249.625,-0.421936,0.650146,0.177612,-0.606445
-47.125,268.938,40.375,2.07,0.57,-6.22,85.8125,-40.25,250.688,-0.42041,0.666321,0.169128,-0.592163
-61,265.062,38.9375,1.85,0.59,-7.11,88.75,-40.75,251.75,-0.418091,0.682373,0.16156,-0.577454
-75.375,261.562,34.75,1.88,0.51,-7.11,88.75,-40.75,251.75,-0.418091,0.682373,0.16156,-0.577454
-87.75,261.062,28.5625,1.99,0.25,-8.52,91.75,-41,252.875,-0.415039,0.698425,0.154968,-0.562073
-94.4375,265.75,22.1875,2.07,-0.26,-13.07,98.125,-40.9375,255.375,-0.408813,0.730225,0.142334,-0.528564
-91.375,273.688,17.75,2.02,-0.39,-14.06,101.25,-40.625,257,-0.406372,0.745483,0.135132,-0.510742
-79.4375,280.562,16.75,1.66,-0.42,-14.66,104.188,-40.1875,258.812,-0.404785,0.759888,0.126831,-0.492554
-62.375,285.5,18.6875,0.98,-0.36,-14.66,104.188,-40.1875,258.812,-0.404785,0.759888,0.126831,-0.492554
-44.5,287.75,19.125,0.02,-0.45,-14.87,106.875,-39.625,260.875,-0.404114,0.773376,0.117554,-0.474121
-31.625,286,15.625,-0.11,-0.59,-14.77,111.688,-38,265.625,-0.40448,0.797546,0.0988159,-0.436523
-27.375,284.312,7.6875,0.44,-0.87,-15.88,113.938,-36.9375,268.25,-0.404541,0.808899,0.09021,-0.416992
-31.875,284.188,0.6875,2.24,-1.13,-16.63,116.188,-35.8125,270.938,-0.403748,0.820129,0.0818481,-0.397156
-41.375,284.688,0.8125,2.77,-0.97,-16.63,116.188,-35.8125,270.938,-0.403748,0.820129,0.0818481,-0.397156
-53.0625,284.75,9.0625,2.78,-0.68,-17.19,118.5,-34.625,273.562,-0.401611,0.831299,0.0733032,-0.377258
-64.8125,281.312,21.1875,2.47,-0.31,-17.1,123.062,-32.3125,278.438,-0.392883,0.853149,0.0552368,-0.338745
-77.8125,273.75,30.8125,1.74,0.4,-17.31,125.438,-31.125,280.688,-0.386292,0.86377,0.0466309,-0.320129
-93.875,266.438,33.375,1.79,0.36,-18.18,127.812,-29.8125,282.875,-0.378357,0.87439,0.0390015,-0.301331
-111.5,263.25,28.625,2.2,0.01,-18.18,127.812,-29.8125,282.875,-0.378357,0.87439,0.0390015,-0.301331
-125.75,267.625,20.3125,2.88,-0.51,-19.56,130.188,-28.3125,285.312,-0.369263,0.88501,0.0321045,-0.281677
-130.688,279.25,14.375,4.19,-1.68,-22.67,134.812,-24.75,291.562,-0.350586,0.905518,0.0181274,-0.238403
-124.562,297.312,13.25,4.9,-2.13,-23.56,136.938,-22.625,295.875,-0.342041,0.914856,0.00958252,-0.214233
-111.438,319.375,17.3125,5.63,-2.49,-24.46,138.812,-20.375,301.062,-0.334229,0.923401,-0.000488281,-0.18866
-97,338.75,26.4375,6.22,-2.73,-24.46,138.812,-20.375,301.062,-0.334229,0.923401,-0.000488281,-0.18866
-84.875,347.625,40.1875,6.61,-2.67,-24.45,140.5,-18.0625,181.438,-0.326782,0.930908,-0.012085,-0.162598
-79.9375,344.375,56.9375,6.63,-2.61,-24.06,143.5,-13.6875,184.688,-0.310669,0.942993,-0.0386963,-0.112915
-86.75,331.938,73.5625,6.62,-2.53,-24.24,145.062,-11.75,186.375,-0.300415,0.947998,-0.0530396,-0.0906372
-103.75,313.312,89.4375,6.58,-2.52,-24.72,146.75,-9.9375,188.125,-0.288208,0.952576,-0.0678711,-0.0704346
-124.062,292,104.375,6.49,-2.28,-24.72,146.75,-9.9375,188.125,-0.288208,0.952576,-0.0678711,-0.0704346
-141.25,274.938,118.75,6.33,-2.16,-25.06,148.5,-8.3125,189.938,-0.274475,0.956604,-0.083252,-0.052002
-151.5,264.812,132.5,6.2,-2,-26.02,152.062,-5.25,193.75,-0.244446,0.962463,-0.116394,-0.0180664
-154.438,260.625,145.625,6.09,-1.83,-26.73,153.688,-3.6875,195.812,-0.229187,0.96405,-0.134399,-0.00152588
-152.125,261.938,158.188,6.01,-1.73,-27.17,155.25,-2.0625,198.062,-0.214417,0.964539,-0.15332,0.0150757
-142.75,264.125,170.5,6.04,-1.59,-27.17,155.25,-2.0625,198.062,-0.214417,0.964539,-0.15332,0.0150757
-106.812,260.125,198.812,5.83,-1.43,-27.17,156.312,-0.5625,200.5,-0.202515,0.963135,-0.174255,0.03125
-106.812,260.125,198.812,4.98,-0.96,-25.02,158.125,2.4375,205.5,-0.179871,0.957458,-0.216736,0.0629883
-89,252.5,213.562,4.45,-0.63,-24.05,158.688,3.8125,208.125,-0.170471,0.952759,-0.239136,0.0778198
-74.9375,243.125,226.875,3.9,-0.43,-23.26,159.062,5,210.938,-0.162598,0.946777,-0.262146,0.0916138
-58.75,229.938,241.812,3.46,-0.34,-23.26,159.062,5,210.938,-0.162598,0.946777,-0.262146,0.0916138
-52.875,227.625,245.625,3.03,-0.47,-22.71,159.25,6.25,213.75,-0.155151,0.939941,-0.285217,0.105225
-44.4375,227.125,248.812,2.89,-0.68,-23.36,159.188,8.625,219.438,-0.142456,0.92334,-0.331055,0.132629
-31.25,226,252,2.76,-0.87,-23.72,158.812,9.75,222.312,-0.137939,0.913452,-0.353638,0.146606
-13.375,223.625,254.75,2.5,-1.11,-23.73,158.188,10.8125,225.188,-0.135132,0.902588,-0.375854,0.160645
7.6875,218.688,257.75,2.15,-1.32,-23.73,158.188,10.8125,225.188,-0.135132,0.902588,-0.375854,0.160645
28.125,210.688,260.688,1.79,-1.36,-23.05,157.25,11.75,228.062,-0.134094,0.890808,-0.397583,0.1745
44.9375,201,261.625,1.32,-1.47,-20.71,154.938,13.1875,233.812,-0.136108,0.86499,-0.439087,0.201172
57.25,189.875,260.438,0.68,-2.05,-19.94,153.562,13.625,236.625,-0.138672,0.851318,-0.458679,0.213562
65.8125,177.5,257.25,0.48,-2.41,-19.06,152.125,13.9375,239.312,-0.141968,0.837402,-0.477356,0.225281
72.0625,166.25,253.688,0.07,-2.72,-19.06,152.125,13.9375,239.312,-0.141968,0.837402,-0.477356,0.225281
76.375,157.062,248.562,-0.54,-3.09,-18.32,150.688,14.125,242,-0.145691,0.823181,-0.495239,0.236389
82.4375,151.875,240.375,-1.93,-4.13,-18.26,147.625,14.3125,247.125,-0.15448,0.794312,-0.527466,0.258789
94.3125,151.125,229.375,-2.51,-4.79,-18.38,145.812,14.4375,249.5,-0.160095,0.779602,-0.541382,0.27124
114.562,152.25,217.188,-3.01,-5.3,-18,143.875,14.5,251.75,-0.166992,0.764587,-0.553589,0.284729
139.125,151.625,205.5,-3.52,-5.62,-18,143.875,14.5,251.75,-0.166992,0.764587,-0.553589,0.284729
161,148.188,194.062,-4.64,-6.04,-15.9,141.688,14.5,253.938,-0.175049,0.749451,-0.564148,0.29895
176.125,143.375,182.625,-5.24,-6.23,-13.99,137.062,14.3125,257.812,-0.193176,0.719299,-0.580872,0.328491
185.125,138.938,170.5,-5.88,-6.51,-13.8,134.688,14.25,118.938,-0.202515,0.704529,-0.587097,0.343506
192.75,134.75,156.625,-6.44,-6.84,-13.93,132.25,14.125,118.75,-0.212158,0.690063,-0.591675,0.358765
202.688,130.25,141.312,-7.28,-7.38,-13.93,132.25,14.125,118.75,-0.212158,0.690063,-0.591675,0.358765
214.938,124.438,124.125,-7.61,-7.64,-13.81,129.75,14,118.625,-0.222168,0.676025,-0.594482,0.374451
226.688,116.062,106.25,-7.81,-7.77,-13.53,124.562,13.8125,118.125,-0.243469,0.649841,-0.594421,0.406372
237.688,105.75,88.25,-8,-7.85,-12.11,121.875,13.6875,117.812,-0.254639,0.637695,-0.591614,0.422485
247.812,94.9375,71.4375,-7.86,-8.07,-11.65,119.125,13.6875,117.5,-0.266174,0.626038,-0.587158,0.43866
257.875,87,57.0625,-7.64,-8.34,-11.65,119.125,13.6875,117.5,-0.266174,0.626038,-0.587158,0.43866
268.688,82.0625,45.75,-7.36,-8.5,-11.24,116.312,13.625,117.125,-0.277893,0.614502,-0.581299,0.4552
279.938,78.625,37.5625,-6.95,-8.55,-9.75,110.375,13.625,116.5,-0.302307,0.591064,-0.565796,0.488953
290.812,74.125,31.375,-7.07,-8.4,-9,107.312,13.625,116.125,-0.314941,0.579285,-0.556274,0.505798
299.125,67.6875,24.8125,-7.25,-8.22,-8.28,104.25,13.625,115.812,-0.327576,0.567566,-0.545471,0.522461
304.438,60.625,16.875,-7.38,-8.1,-8.28,104.25,13.625,115.812,-0.327576,0.567566,-0.545471,0.522461
307.875,53.5625,8,-7.24,-7.99,-7.41,101.125,13.625,115.438,-0.340088,0.556152,-0.533569,0.538818
311.688,46.625,-0.75,-7,-7.9,-6.92,94.875,13.8125,114.812,-0.364685,0.533691,-0.50647,0.570679
315.062,42.0625,-7.625,-6.62,-7.85,-6.24,91.6875,14,114.562,-0.376587,0.522156,-0.491638,0.586365
319.812,41.8125,-11.625,-6.27,-7.76,-6.07,88.4375,14.125,114.312,-0.388428,0.510071,-0.476074,0.601929
325.438,41.5,-13.1875,-5.47,-7.38,-6.07,88.4375,14.125,114.312,-0.388428,0.510071,-0.476074,0.601929
331.125,38.5625,-11.125,-4.87,-7.17,-5.79,85.125,14.1875,114,-0.400391,0.497498,-0.459839,0.617004
334.625,34,-5.125,-4.39,-6.97,-5.61,78.4375,14.125,113.125,-0.425415,0.470764,-0.426086,0.644836
337.938,28.6875,3.125,-3.64,-6.4,-5.33,75.0625,13.9375,112.562,-0.43866,0.456604,-0.40863,0.657349
341.938,23.4375,12.25,-3.39,-5.89,-4.75,71.75,13.6875,111.812,-0.452393,0.441956,-0.390747,0.668823
344.938,16.4375,21.4375,-3.06,-5.36,-4.75,71.75,13.6875,111.812,-0.452393,0.441956,-0.390747,0.668823
342.875,7.125,30.5625,-2.83,-4.83,-4.19,68.4375,13.4375,111,-0.466492,0.427246,-0.37262,0.678955
335.375,-3,38.4375,-2.7,-3.75,-2.98,62.125,12.75,109.062,-0.494812,0.398926,-0.336487,0.694824
325.938,-12.875,43.8125,-2.61,-3.34,-2.74,59.125,12.4375,108.062,-0.508606,0.385315,-0.318481,0.700989
317.125,-19.5625,46.375,-2.52,-2.98,-2.69,56.25,12.1875,107.062,-0.521851,0.371826,-0.300537,0.706421
311,-21.1875,46.5625,-2.36,-2.58,-2.69,56.25,12.1875,107.062,-0.521851,0.371826,-0.300537,0.706421
308.812,-18.5625,46.0625,-1.73,-1.64,-3,53.3125,11.9375,106.125,-0.534607,0.358032,-0.282654,0.711426
312.5,-13.8125,46.125,-1.24,-1.13,-3.78,47.375,11.375,104.312,-0.559204,0.328003,-0.246033,0.720581
321.312,-8.125,48.25,-0.73,-0.68,-4.01,44.1875,11,103.438,-0.571411,0.311157,-0.22699,0.72467
333.875,-2.5,52.25,-0.28,-0.24,-3.42,40.9375,10.625,102.562,-0.58374,0.293213,-0.207214,0.72821
345.812,0.0625,56.75,0.31,0.88,-3.42,40.9375,10.625,102.562,-0.58374,0.293213,-0.207214,0.72821
352.25,-0.9375,60.875,0.45,1.36,-2.93,37.625,10.25,101.562,-0.595947,0.274719,-0.18689,0.731018
353.062,-4.375,64.25,0.48,1.85,-2.04,31,9.6875,99.625,-0.619446,0.237671,-0.145447,0.733948
350.562,-9.6875,65.8125,0.36,2.63,-1.83,27.75,9.5,98.6875,-0.630249,0.219543,-0.124512,0.734192
346.062,-14.1875,64.125,0.26,2.93,-1.76,24.5625,9.375,97.75,-0.640198,0.201843,-0.103455,0.734009
340.875,-17.9375,59.625,0.22,3.1,-1.76,24.5625,9.375,97.75,-0.640198,0.201843,-0.103455,0.734009
337.375,-20.4375,52.3125,0.34,3.12,-2.07,21.375,9.375,96.9375,-0.649109,0.184326,-0.0822754,0.733459
339.5,-20.875,43.875,1.6,2.86,-3.3,14.875,9.5,95.5,-0.664062,0.148254,-0.0385742,0.731812
349.062,-20.1875,38.375,2.46,2.8,-3.24,11.4375,9.625,94.8125,-0.670715,0.129028,-0.015625,0.730225
360.875,-19.3125,38.5,3.4,2.77,-3.13,7.9375,9.75,94.0625,-0.677246,0.109253,0.00793457,0.7276
370.375,-21.4375,45.0625,4.43,2.67,-3.13,7.9375,9.75,94.0625,-0.677246,0.109253,0.00793457,0.7276
